0.0,15.3731343283582,-3.70646766169154,3.3905176253421346e-23,0.495551673485828,-0.1499999919937647
0.5,15.3731343283582,-3.70646766169154,-0.06177259596301951,0.495551673485828,-0.1396502564357826
1.0,15.356831801849447,-3.7152798381827576,-0.12199210984846745,0.4964820033523844,-0.1291665328811992
1.5,15.324652830030853,-3.7327125806684736,-0.18068333109777315,0.4981797374465374,-0.1184233528025845
2.0,15.277036243047299,-3.758613209933621,-0.2378707180514457,0.5004830640802661,-0.10730653921716896
2.5,15.214427418885903,-3.7928558471377753,-0.2935784235104199,0.5032284399439793,-0.09571569221342331
3.0,15.137272349844242,-3.8353298567054432,-0.3478302557654058,0.5062483889274771,-0.08356639922264726
3.5,15.046011797346834,-3.8859286844803274,-0.4006495675528505,0.5093699717469239,-0.07079218449915954
4.0,14.941075437506388,-3.944538984101317,-0.45205906961694026,0.5124139360771093,-0.05734621705002849
4.5,14.822875976965264,-4.011029989100877,-0.5020805697205958,0.5151945431428119,-0.04320280160493117
5.0,14.6918032923945,-4.085243143080472,-0.5507346419468786,0.5175200566563238,-0.02835868262086378
5.5,14.548218717668261,-4.166982044628738,-0.5980402349057177,0.5191938741961539,-0.012834196167570366
6.0,14.392449669315903,-4.256002798424405,-0.6440142310085445,0.5200162799610116,0.0033256918316956945
6.5,14.224784861707654,-4.352004891976714,-0.6886709723600828,0.5197868013077438,0.020050420824571955
7.0,14.045470416150525,-4.454622743006466,-0.7320217721730855,0.5183071591488075,0.03724290506588102
7.5,13.854707209542966,-4.5634180910181765,-0.7740744341277932,0.5153848131748856,0.0547786022626889
8.0,13.652649834547747,-4.677873444197333,-0.8148328060048851,0.5108371154184402,0.07250455465909399
8.5,13.43940754950361,-4.797386845227996,-0.8542963984639542,0.5044960976647875,0.09023838860866058
9.0,13.215047576412704,-4.921268291591897,-0.8924601052326995,0.4962139267142534,0.10776727655800336
9.5,12.979601051856072,-5.048738239513275,-0.9293140673097556,0.4858690628185974,0.12484688851066486
10.0,12.733071839900953,-5.178928734042527,-0.9648437306733999,0.4733731463677079,0.14120038794947565
10.5,12.475448268778601,-5.310887833076832,-0.9990301521013774,0.4586786112413838,0.15651754664256234
11.0,12.206717646689926,-5.443588114856968,-1.0318506448209004,0.4417869767576346,0.17045414093674938
11.5,11.92688313366294,-5.5759401571854,-1.0632797989221225,0.42275769241449107,0.18263178436696995
12.0,11.635982223644437,-5.70681190479364,-1.0933515036425017,0.4017173102854205,0.19299882583173902
12.5,11.334088996545962,-5.8350618770299985,-1.1220493434417302,0.37882353905090194,0.2016038860992526
13.0,11.021340059760094,-5.959551347106515,-1.1493604602290413,0.35425301810349874,0.20850428294145523
13.5,10.69794248272772,-6.079161795011374,-1.1752751474009444,0.3281979267818306,0.21376505297325846
14.0,10.364179117710279,-6.19281242924226,-1.199786443119959,0.30086248892355966,0.21745782883127404
14.5,10.02041105663035,-6.299477306309853,-1.2228897343822118,0.27245947676117904,0.21965960411582575
15.0,9.667077137095374,-6.398201561319545,-1.2445823800340479,0.24320681469826919,0.22045142461585282
15.5,9.304690574541173,-6.488116278370539,-1.2648633594659735,0.2133243738227986,0.21991704632245598
16.0,8.933832948814961,-6.568451576163447,-1.2837329522531655,0.18303103351483038,0.21814160021792925
16.5,8.555145901742721,-6.638547558379002,-1.3011924524328673,0.1525420687753108,0.21521030117714304
17.0,8.169320999430823,-6.697862873434717,-1.3172439194942813,0.12206690263561487,0.21120723400081412
17.5,7.777088274830468,-6.745980735633702,-1.3318899666477628,0.09180724379817938,0.20621424425284413
18.0,7.379203991612084,-6.7826123703354435,-1.3451335856560882,0.06195561182035023,0.2003099555218569
18.5,6.976438162059529,-6.807597950941928,-1.356978006320782,0.032694236670184666,0.19356892811019744
19.0,6.569562314520802,-6.820905187961364,-1.3674265878000935,0.0041943070084378645,0.1860609681084936
19.5,6.159337946584101,-6.822625804992664,-1.3764827383717875,-0.023384467734308103,0.17785059044443366
20.0,5.746506025923773,-6.812970190196124,-1.3841498599302933,-0.04989402260659434,0.1689966347587891
20.5,5.331777818931178,-6.79226054385046,-1.3904313133962687,-0.07519787419905401,0.15955202902561136
21.0,4.91582724428677,-6.760922853962001,-1.3953304012863619,-0.09917087496482677,0.1495636927363035
21.5,4.499284869804065,-6.719478024994255,-1.3988503638993603,-0.12169882925794373,0.1390725691638735
22.0,4.082733600022193,-6.668532462916347,-1.4009943858781184,-0.1426780131010936,0.1281137746269197
22.5,3.6667060415371817,-6.608768386628157,-1.4017656102643687,-0.16201463621080067,0.1167168516754507
23.0,3.251683484021536,-6.540934095123359,-1.401167157541646,-0.1796242806602937,0.10490611261034763
23.5,2.83809639726614,-6.465834374932236,-1.399202147533054,-0.19543134604817913,0.0927010596187372
24.0,2.426326317530126,-6.384321186406106,-1.395873722365907,-0.2093685263964872,0.08011686796450256
24.5,2.016708978577624,-6.297284722664063,-1.3911850690216274,-0.22137633939679935,0.06716491903754077
25.0,1.6095385322702145,-6.205644893342916,-1.3851394402501893,-0.23140272418086658,0.053853370573858104
25.5,1.205072698617851,-6.110343247962612,-1.3777401728424266,-0.23940271959723708,0.04018775196254562
26.0,0.8035386839768738,-6.01233532157883,-1.3689907024233856,-0.24533823108482922,0.026171573219101803
26.5,0.4051397070138695,-5.912583358922539,-1.3588945740613152,-0.2491778906852456,0.011806936901614933
27.0,0.010061973789862887,-5.812049352647169,-1.3474554480876397,-0.2508970115512321,-0.002904857041249573
27.5,-0.3815180551582434,-5.711688316675554,-1.3346771006022797,-0.25047763550240915,-0.017962722786605195
28.0,-0.7694262622274737,-5.612441706925776,-1.3205634182053612,-0.24790866975674003,-0.033365225106275744
28.5,-1.153483491716975,-5.515230898822722,-1.3051183865597347,-0.24318610692557616,-0.04911004868299856
29.0,-1.533498349199528,-5.420950633884716,-1.2883460724571598,-0.23631332069278888,-0.06519350749560324
29.5,-1.909260342784642,-5.330462356222016,-1.2702505991414241,-0.22730142828815816,-0.08161010084776413
30.0,-2.2805335306458536,-5.2445873738866675,-1.2508361147394098,-0.21616970988755202,-0.09835212199859276
30.5,-2.6470508414306484,-5.164099799508031,-1.2301067537698367,-0.20294607439517912,-0.11540932477345835
31.0,-3.008509234688663,-5.089719249270423,-1.208066591842746,-0.18766756064630252,-0.13276865299703006
31.5,-3.364565865996829,-5.0221033086138736,-1.1847195938350366,-0.17038086286548426,-0.1504140370942283
32.0,-3.714835414694624,-4.96183980642107,-1.1600695560253922,-0.1511428691754273,-0.16832626172122978
32.5,-4.058888719723956,-4.909438975970406,-1.134120042883762,-0.13002120202666845,-0.1864829078023071
33.0,-4.3962528497337345,-4.865325619341095,-1.1068743194307809,-0.10709474956424718,-0.20485837186621886
33.5,-4.726412706289651,-4.82983143065676,-1.0783352803087816,-0.08245417712393922,-0.22342396508020101
34.0,-5.048814222971639,-4.803187670609997,-1.048505376929551,-0.05620240822964338,-0.2421480938269926
34.5,-5.362869178032881,-4.785518417881111,-1.0173865442718064,-0.028455064636597045,-0.26099652300989595
35.0,-5.667961584387657,-4.776834649889558,-0.9849801290808137,0.0006591448516474343,-0.2799327224502045
