0.0,-0.20590865321006505,0.03449911852660702
0.5,-0.20073171295149314,0.034945745181944786
1.0,-0.19563740416435244,0.03581060026204902
1.5,-0.19062462317890835,0.037056045284718446
2.0,-0.18569235152991428,0.03863615667915214
2.5,-0.1808394408499528,0.04049764330258687
3.0,-0.1760643726248156,0.042580715744959065
3.5,-0.17136500688029907,0.04481989149710347
4.0,-0.16673833367885216,0.04714471815032443
4.5,-0.16218024075427614,0.04948039661355796
5.0,-0.1576853098627972,0.05174828817764472
5.5,-0.15324665367608917,0.05386629333088687
6.0,-0.14885580450512775,0.05574909664292088
6.5,-0.14450266604334241,0.05730828080436357
7.0,-0.14017553984902573,0.058452323989359595
7.5,-0.13586123959030635,0.05908650798801698
8.0,-0.13154530819689716,0.05911277983188861
8.5,-0.12721235589581778,0.058429626497809216
9.0,-0.1228465402568537,0.05693203984220503
9.5,-0.11843221121214774,0.054511664796035975
10.0,-0.11395473809325825,0.051057195643622336
10.5,-0.10940164239840956,0.046455314313956816
11.0,-0.1047638470040742,0.04059214476740176
11.5,-0.10023901573459731,0.03455680488256369
12.0,-0.09565946599742803,0.028683534225045246
12.5,-0.09103705595770345,0.023001322807342135
13.0,-0.08638229057301094,0.017535900106010777
13.5,-0.08170431906338181,0.012309252860051904
14.0,-0.07701097087417644,0.007339250948505733
14.5,-0.07230881883945321,0.0026394016667568806
15.0,-0.06760326477308508,-0.0017812609779894282
15.5,-0.06289864262397332,-0.00591815368175581
16.0,-0.05819833393233982,-0.00977099680262078
16.5,-0.05350489020471366,-0.013343557254429692
17.0,-0.04882015717827162,-0.01664329915990005
17.5,-0.04414539669441754,-0.01968096243662395
18.0,-0.039481402215645375,-0.02247009137219835
18.5,-0.03482860493103945,-0.025026533339012794
19.0,-0.030187168572313187,-0.027367925546866487
19.5,-0.025557071861685324,-0.029513185618815215
20.0,-0.020938178219918988,-0.031482019110592396
20.5,-0.016330292966977425,-0.033294454297692885
21.0,-0.011733208709994931,-0.03497041190810005
21.5,-0.007146739929193088,-0.036529315123179286
22.0,-0.0025707479541680883,-0.037989743171563325
22.5,0.0019948424090765146,-0.03936913021701023
23.0,0.0065500333619731965,-0.040683509972034786
23.5,0.011094750557156365,-0.04194730551411548
24.0,0.015628844480931933,-0.04317316308987262
24.5,0.0201520959047936,-0.04437182821227556
25.0,0.024664224692541873,-0.04555206203770827
25.5,0.02916490139680327,-0.04672059581147939
26.0,0.033653761206900765,-0.04788212105828958
26.5,0.03813041991225211,-0.04903931314288169
27.0,0.04259449161786645,-0.05019288581785207
27.5,0.0470456079897292,-0.05134167439890185
28.0,0.05148343881875474,-0.05248274525574269
28.5,0.05590771367524889,-0.053611529375348944
29.0,0.06031824438578562,-0.05472197784053627
29.5,0.06471494800671475,-0.055806737169428786
30.0,0.06909786989857694,-0.056857342582885335
30.5,0.07346720642363598,-0.05786442741190573
31.0,0.07782332669236443,-0.05881794699066077
31.5,0.0821667926988145,-0.059707415423338205
32.0,0.08649837713876822,-0.06052215360359119
32.5,0.09081907817660362,-0.061251546879705895
33.0,0.095130130406664,-0.06188531071327384
33.5,0.09943301126410246,-0.06241376248930519
